Location,Date Published,Total Cases,Total Deaths,Count Cases Black/AA,Count Deaths Black/AA,Pct Cases Black/AA,Pct Deaths Black/AA,Pct Includes Unknown Race,Pct Includes Hispanic Black,Count Cases Known Race,Count Deaths Known Race,Black/AA Population,Pct Black/AA Population,Status code
Mississippi,2020-07-22,48053,1436,21106,722,43.92,50.28,True,True,,,1125834,37.67,Success!
Arizona,,,,,,,,False,False,,,305259,4.39,"An error occurred. ... SessionNotCreatedException('session not created: This version of ChromeDriver only supports Chrome version 85', None, None)"
Pennsylvania,2020-07-23,101408,7079,14220,1484,30.01,21.22,False,True,47386.0,6992.0,1423319,11.13,Success!
Florida,2020-07-23,385091,5518,46054,1055,11.96,19.12,True,False,,,3316376,16.1,Success!
Montana,2020-07-23,2910,43,17,,0.58,,True,True,,,4630,0.44,Success!
Vermont,2020-07-23,1377,56,159,0,11.9,0.0,False,True,1336.0,56.0,8058,1.29,Success!
Connecticut,2020-07-22,46213,3530,6382,653,13.81,18.5,True,False,,,378262,10.56,Success!
Kansas,,,,,,,,False,False,,,169801,5.84,"An error occurred. ... SessionNotCreatedException('session not created: This version of ChromeDriver only supports Chrome version 85', None, None)"
Colorado,2020-07-23,42314,1786,2048,119,6.16,6.9,False,False,33225.0,1725.0,227938,4.12,Success!
Nebraska,2020-07-23,23818,316,1414,23,7.69,7.72,False,True,18381.0,298.0,90860,4.77,Success!
Michigan,2020-07-23,75868,6065,21684,2418,28.58,39.87,True,False,,,1375424,13.81,Success!
Louisiana,2020-07-22,101650,3574,36693,1803,45.36,51.05,False,True,80885.0,3532.0,1502916,32.23,Success!
California,2020-07-22 00:00:00,425616,8027,11717,672,4.31,8.6,False,False,271707.0,7816.0,2267875,5.79,Success!
Indiana,2020-07-23,59602,2683,6758,378,11.34,14.09,True,True,,,619472,9.33,Success!
Alaska,2020-07-23,2192.0,19.0,52.0,0.0,3.82,0.0,False,True,1361.0,19.0,24129,3.27,Success!
Wisconsin,2020-07-23,45899,878,7222,198,17.43,22.97,False,True,41432.0,862.0,368744,6.38,Success!
Georgia,2020-07-23,156588,3360,40774,1548,26.04,46.07,True,True,,,3239300,31.46,Success!
Washington,2020-07-23,50009,1482,1766,49,5.46,3.39,False,False,32323.0,1446.0,269854,3.7,Success!
New Hampshire,,,,,,,,False,False,,,20516,1.53,"An error occurred. ... SessionNotCreatedException('session not created: This version of ChromeDriver only supports Chrome version 85', None, None)"
"Washington, DC",2020-07-23,11571,581,5681,429,49.1,73.84,True,True,,,321317,46.94,Success!
Delaware,,,,,,,,False,False,,,209892,22.11,"An error occurred. ... AttributeError(""'numpy.float64' object has no attribute 'split'"")"
Maine,2020-07-23,3736,118,850,,25.3,,False,True,3360.0,,17881,1.34,Success!
Iowa,,,,,,,,False,False,,,109911,3.51,"An error occurred. ... SessionNotCreatedException('session not created: This version of ChromeDriver only supports Chrome version 85', None, None)"
North Carolina,,,,,,,,False,False,,,2179622,21.46,"An error occurred. ... SessionNotCreatedException('session not created: This version of ChromeDriver only supports Chrome version 85', None, None)"
Illinois,2020-07-23,166925,7367,27933,2027,16.73,27.51,True,False,,,1824125,14.23,Success!
Idaho,,,,,,,,False,False,,,11536,0.68,"An error occurred. ... SessionNotCreatedException('session not created: This version of ChromeDriver only supports Chrome version 85', None, None)"
Minnesota,2020-07-23,48721,1561,9990,150,20.5,9.61,True,True,,,342186,6.19,Success!
Massachusetts,2020-07-22,114320,8468,10731,693,9.39,8.18,True,False,,,510558,7.48,Success!
Wisconsin -- Milwaukee,2020-07-23,17162,374,4842,147,30.44,39.3,False,False,15909.0,374.0,252321,26.44,Success!
Missouri,2020-07-23,37699,1179,8374,391,29.24,34.79,False,True,28639.0,1124.0,704896,11.57,Success!
